x,y,theta,qz,qw,cmd_v,cmd_om
0.4640707945667631,0.6229909830358853,0.3201220969192802,0.17935963851553502,0.9837563143142635,0.20576944947242737,0.1094979970053284
0.4923650007416408,0.6310766228643865,0.3350874521058559,0.18672015914037893,0.9824102613395902,0.20576944947242737,0.10477920025587081
0.4986391196682599,0.6333485597877045,0.3388242038871493,0.18855544693600118,0.9820602208671824,0.20576944947242737,0.10477920025587081
0.5049000786870614,0.6355315592549992,0.3426973945710829,0.1904569618818897,0.9816933096591928,0.2043430385857544,0.12052674666047096
0.5110991776152127,0.6379991885883695,0.3465731200609836,0.1923587498943695,0.9813211624284098,0.19868597837100554,0.13169636303418403
0.5174589283342194,0.6403973942398036,0.3503497688204696,0.19421168205291947,0.9809573063053005,0.1894734460723449,0.18245155958078432
0.5237665791382369,0.6429473854952054,0.3534942422958443,0.19575375295737302,0.9806508197200434,0.1695058490901794,0.27276721535738924
0.524257229833284,0.6431388773354507,0.35375189793765693,0.1958800837639536,0.9806255796414176,0.16018442809581757,0.31234951887178675
0.5247478805283313,0.643330369175696,0.3540095535794695,0.1960064145705342,0.9806003395627919,0.15337844851980545,0.3769703432628759
0.5252385312233785,0.6435218610159413,0.35426720922128213,0.19613274537711478,0.9805750994841661,0.1471766977185097,0.41973021328449245
0.5349065768794212,0.6471887264462513,0.362726257325114,0.200275796032733,0.9797243774910083,0.14360806345939636,0.4245127478178275
0.5526783082331338,0.6539795167923173,0.38911073371476534,0.21318474726823058,0.9770062043209737,0.14360806345939636,0.4529048946134381
0.5568671225496443,0.655787527438226,0.40494739085571657,0.22091434079549008,0.9752879772411176,0.14360806345939636,0.4962363717648392
0.5586974076030088,0.6587243477372521,0.4127733431067298,0.22472432831878805,0.9743961763038591,0.14775215089321136,0.5142155200242996
